timestamp,temperature
2026-01-01 13:42:00,19.6
2026-01-01 13:43:00,19.83
2026-01-01 13:44:00,20.55
2026-01-01 13:45:00,19.92
2026-01-01 13:46:00,19.78
2026-01-01 13:47:00,20.13
2026-01-01 13:48:00,20.11
2026-01-01 13:49:00,19.76
2026-01-01 13:50:00,20.02
2026-01-01 13:51:00,19.95
2026-01-01 13:52:00,19.09
2026-01-01 13:53:00,20.31
2026-01-01 13:54:00,19.77
2026-01-01 13:55:00,20.6
2026-01-01 13:56:00,19.6
2026-01-01 13:57:00,19.41
2026-01-01 13:58:00,20.51
2026-01-01 13:59:00,19.38
2026-01-01 14:00:00,19.75
2026-01-01 14:01:00,20.22
2026-01-01 14:02:00,19.84
2026-01-01 14:03:00,19.29
2026-01-01 14:04:00,20.02
2026-01-01 14:05:00,19.85
2026-01-01 14:06:00,20.42
2026-01-01 14:07:00,20.13
2026-01-01 14:08:00,21.09
2026-01-01 14:09:00,19.21
2026-01-01 14:10:00,19.84
2026-01-01 14:11:00,19.41
2026-01-01 14:12:00,20.28
2026-01-01 14:13:00,20.14
2026-01-01 14:14:00,20.09
2026-01-01 14:15:00,19.47
2026-01-01 14:16:00,19.47
2026-01-01 14:17:00,18.94
2026-01-01 14:18:00,20.42
2026-01-01 14:19:00,19.92
2026-01-01 14:20:00,19.6
2026-01-01 14:21:00,20.06
2026-01-01 14:22:00,19.98
2026-01-01 14:23:00,20.05
2026-01-01 14:24:00,19.0
2026-01-01 14:25:00,19.35
2026-01-01 14:26:00,19.7
2026-01-01 14:27:00,19.75
2026-01-01 14:28:00,19.98
2026-01-01 14:29:00,19.18
2026-01-01 14:30:00,19.62
2026-01-01 14:31:00,20.43
2026-01-01 14:32:00,19.81
2026-01-01 14:33:00,19.87
2026-01-01 14:34:00,19.5
2026-01-01 14:35:00,19.8
2026-01-01 14:36:00,20.2
2026-01-01 14:37:00,19.51
2026-01-01 14:38:00,19.95
2026-01-01 14:39:00,19.09
2026-01-01 14:40:00,19.66
2026-01-01 14:41:00,19.78
2026-01-01 14:42:00,19.1
2026-01-01 14:43:00,19.83
2026-01-01 14:44:00,19.11
2026-01-01 14:45:00,19.04
2026-01-01 14:46:00,19.35
2026-01-01 14:47:00,20.11
2026-01-01 14:48:00,19.45
2026-01-01 14:49:00,19.68
2026-01-01 14:50:00,19.0
2026-01-01 14:51:00,19.32
2026-01-01 14:52:00,18.8
2026-01-01 14:53:00,19.03
2026-01-01 14:54:00,19.58
2026-01-01 14:55:00,19.22
2026-01-01 14:56:00,19.8
2026-01-01 14:57:00,19.13
2026-01-01 14:58:00,19.12
2026-01-01 14:59:00,19.69
2026-01-01 15:00:00,18.91
2026-01-01 15:01:00,18.55
2026-01-01 15:02:00,19.67
2026-01-01 15:03:00,19.3
2026-01-01 15:04:00,18.26
2026-01-01 15:05:00,19.13
2026-01-01 15:06:00,18.94
2026-01-01 15:07:00,19.78
2026-01-01 15:08:00,18.78
2026-01-01 15:09:00,18.83
2026-01-01 15:10:00,18.69
2026-01-01 15:11:00,18.62
2026-01-01 15:12:00,18.75
2026-01-01 15:13:00,18.44
2026-01-01 15:14:00,18.59
2026-01-01 15:15:00,18.35
2026-01-01 15:16:00,18.38
2026-01-01 15:17:00,18.35
2026-01-01 15:18:00,18.75
2026-01-01 15:19:00,18.67
2026-01-01 15:20:00,18.45
2026-01-01 15:21:00,19.12
2026-01-01 15:22:00,18.89
2026-01-01 15:23:00,18.73
2026-01-01 15:24:00,18.71
2026-01-01 15:25:00,19.52
2026-01-01 15:26:00,18.97
2026-01-01 15:27:00,19.05
2026-01-01 15:28:00,17.81
2026-01-01 15:29:00,18.58
2026-01-01 15:30:00,17.96
2026-01-01 15:31:00,18.65
2026-01-01 15:32:00,18.95
2026-01-01 15:33:00,18.53
2026-01-01 15:34:00,18.99
2026-01-01 15:35:00,18.37
2026-01-01 15:36:00,18.99
2026-01-01 15:37:00,18.13
2026-01-01 15:38:00,18.64
2026-01-01 15:39:00,18.9
2026-01-01 15:40:00,18.94
2026-01-01 15:41:00,18.66
2026-01-01 15:42:00,19.48
2026-01-01 15:43:00,18.53
2026-01-01 15:44:00,18.5
2026-01-01 15:45:00,17.57
2026-01-01 15:46:00,19.37
2026-01-01 15:47:00,18.51
2026-01-01 15:48:00,18.17
2026-01-01 15:49:00,19.16
2026-01-01 15:50:00,19.12
2026-01-01 15:51:00,18.66
2026-01-01 15:52:00,18.03
2026-01-01 15:53:00,18.77
2026-01-01 15:54:00,18.34
2026-01-01 15:55:00,18.11
2026-01-01 15:56:00,18.99
2026-01-01 15:57:00,17.71
2026-01-01 15:58:00,18.78
2026-01-01 15:59:00,18.73
2026-01-01 16:00:00,19.36
2026-01-01 16:01:00,18.66
2026-01-01 16:02:00,17.7
2026-01-01 16:03:00,18.18
2026-01-01 16:04:00,18.53
2026-01-01 16:05:00,18.64
2026-01-01 16:06:00,18.88
2026-01-01 16:07:00,17.69
2026-01-01 16:08:00,18.34
2026-01-01 16:09:00,18.85
2026-01-01 16:10:00,19.07
2026-01-01 16:11:00,19.19
2026-01-01 16:12:00,18.28
2026-01-01 16:13:00,18.87
2026-01-01 16:14:00,19.1
2026-01-01 16:15:00,18.89
2026-01-01 16:16:00,18.69
2026-01-01 16:17:00,18.73
2026-01-01 16:18:00,18.07
2026-01-01 16:19:00,17.8
2026-01-01 16:20:00,18.77
2026-01-01 16:21:00,18.23
2026-01-01 16:22:00,18.35
2026-01-01 16:23:00,18.12
2026-01-01 16:24:00,18.19
2026-01-01 16:25:00,18.43
2026-01-01 16:26:00,17.92
2026-01-01 16:27:00,18.35
2026-01-01 16:28:00,18.42
2026-01-01 16:29:00,18.28
2026-01-01 16:30:00,18.01
2026-01-01 16:31:00,18.61
2026-01-01 16:32:00,19.04
2026-01-01 16:33:00,18.04
2026-01-01 16:34:00,18.77
2026-01-01 16:35:00,18.63
2026-01-01 16:36:00,17.2
2026-01-01 16:37:00,17.95
2026-01-01 16:38:00,18.0
2026-01-01 16:39:00,18.56
2026-01-01 16:40:00,18.32
2026-01-01 16:41:00,18.43
2026-01-01 16:42:00,18.48
2026-01-01 16:43:00,17.86
2026-01-01 16:44:00,17.92
2026-01-01 16:45:00,17.72
2026-01-01 16:46:00,18.14
2026-01-01 16:47:00,18.15
2026-01-01 16:48:00,18.26
2026-01-01 16:49:00,17.9
2026-01-01 16:50:00,18.55
2026-01-01 16:51:00,18.55
2026-01-01 16:52:00,18.79
2026-01-01 16:53:00,18.45
2026-01-01 16:54:00,18.24
2026-01-01 16:55:00,18.43
2026-01-01 16:56:00,18.4
2026-01-01 16:57:00,17.89
2026-01-01 16:58:00,18.66
2026-01-01 16:59:00,18.83
2026-01-01 17:00:00,18.93
2026-01-01 17:01:00,18.15
2026-01-01 17:02:00,18.26
2026-01-01 17:03:00,18.29
2026-01-01 17:04:00,18.12
2026-01-01 17:05:00,18.36
2026-01-01 17:06:00,18.06
2026-01-01 17:07:00,18.03
2026-01-01 17:08:00,18.81
2026-01-01 17:09:00,18.16
2026-01-01 17:10:00,18.12
2026-01-01 17:11:00,18.44
2026-01-01 17:12:00,18.15
2026-01-01 17:13:00,18.2
2026-01-01 17:14:00,18.05
2026-01-01 17:15:00,17.59
2026-01-01 17:16:00,18.06
2026-01-01 17:17:00,17.62
2026-01-01 17:18:00,18.15
2026-01-01 17:19:00,17.59
2026-01-01 17:20:00,18.43
2026-01-01 17:21:00,18.36
2026-01-01 17:22:00,18.17
2026-01-01 17:23:00,18.01
2026-01-01 17:24:00,18.22
2026-01-01 17:25:00,17.26
2026-01-01 17:26:00,17.61
2026-01-01 17:27:00,17.98
2026-01-01 17:28:00,18.18
2026-01-01 17:29:00,18.0
2026-01-01 17:30:00,17.63
2026-01-01 17:31:00,18.09
2026-01-01 17:32:00,17.85
2026-01-01 17:33:00,17.6
2026-01-01 17:34:00,18.16
2026-01-01 17:35:00,17.94
2026-01-01 17:36:00,18.5
2026-01-01 17:37:00,18.29
2026-01-01 17:38:00,18.31
2026-01-01 17:39:00,18.15
2026-01-01 17:40:00,17.68
2026-01-01 17:41:00,17.64
2026-01-01 17:42:00,17.42
2026-01-01 17:43:00,19.16
2026-01-01 17:44:00,17.58
2026-01-01 17:45:00,17.92
2026-01-01 17:46:00,17.86
2026-01-01 17:47:00,17.89
2026-01-01 17:48:00,17.77
2026-01-01 17:49:00,17.26
2026-01-01 17:50:00,17.6
2026-01-01 17:51:00,17.45
2026-01-01 17:52:00,17.95
2026-01-01 17:53:00,17.73
2026-01-01 17:54:00,17.73
2026-01-01 17:55:00,18.09
2026-01-01 17:56:00,17.77
2026-01-01 17:57:00,18.37
2026-01-01 17:58:00,17.85
2026-01-01 17:59:00,18.09
2026-01-01 18:00:00,17.47
2026-01-01 18:01:00,18.26
2026-01-01 18:02:00,17.84
2026-01-01 18:03:00,18.16
2026-01-01 18:04:00,18.13
2026-01-01 18:05:00,17.93
2026-01-01 18:06:00,18.09
2026-01-01 18:07:00,17.85
2026-01-01 18:08:00,18.54
2026-01-01 18:09:00,18.38
2026-01-01 18:10:00,18.2
2026-01-01 18:11:00,17.53
2026-01-01 18:12:00,17.57
2026-01-01 18:13:00,17.74
2026-01-01 18:14:00,17.91
2026-01-01 18:15:00,18.19
2026-01-01 18:16:00,17.65
2026-01-01 18:17:00,18.48
2026-01-01 18:18:00,18.01
2026-01-01 18:19:00,17.21
2026-01-01 18:20:00,17.83
2026-01-01 18:21:00,16.98
2026-01-01 18:22:00,17.72
2026-01-01 18:23:00,17.8
2026-01-01 18:24:00,17.78
2026-01-01 18:25:00,17.89
2026-01-01 18:26:00,17.87
2026-01-01 18:27:00,17.79
2026-01-01 18:28:00,18.63
2026-01-01 18:29:00,18.52
2026-01-01 18:30:00,17.58
2026-01-01 18:31:00,18.54
2026-01-01 18:32:00,17.39
2026-01-01 18:33:00,17.72
2026-01-01 18:34:00,18.65
2026-01-01 18:35:00,17.15
2026-01-01 18:36:00,18.28
2026-01-01 18:37:00,17.55
2026-01-01 18:38:00,18.0
2026-01-01 18:39:00,17.99
2026-01-01 18:40:00,18.74
2026-01-01 18:41:00,17.74
2026-01-01 18:42:00,18.04
2026-01-01 18:43:00,18.32
2026-01-01 18:44:00,17.97
2026-01-01 18:45:00,17.75
2026-01-01 18:46:00,18.06
2026-01-01 18:47:00,18.12
2026-01-01 18:48:00,18.44
2026-01-01 18:49:00,17.71
2026-01-01 18:50:00,17.92
2026-01-01 18:51:00,18.23
2026-01-01 18:52:00,18.04
2026-01-01 18:53:00,18.03
2026-01-01 18:54:00,18.1
2026-01-01 18:55:00,17.84
2026-01-01 18:56:00,17.8
2026-01-01 18:57:00,18.3
2026-01-01 18:58:00,17.69
2026-01-01 18:59:00,18.6
2026-01-01 19:00:00,18.22
2026-01-01 19:01:00,17.63
2026-01-01 19:02:00,18.26
2026-01-01 19:03:00,18.22
2026-01-01 19:04:00,18.46
2026-01-01 19:05:00,18.62
2026-01-01 19:06:00,18.02
2026-01-01 19:07:00,17.89
2026-01-01 19:08:00,17.93
2026-01-01 19:09:00,17.79
2026-01-01 19:10:00,17.89
2026-01-01 19:11:00,18.3
2026-01-01 19:12:00,18.2
2026-01-01 19:13:00,18.0
2026-01-01 19:14:00,17.91
2026-01-01 19:15:00,18.35
2026-01-01 19:16:00,18.02
2026-01-01 19:17:00,17.81
2026-01-01 19:18:00,18.17
2026-01-01 19:19:00,18.13
2026-01-01 19:20:00,17.81
2026-01-01 19:21:00,18.58
2026-01-01 19:22:00,18.59
2026-01-01 19:23:00,18.28
2026-01-01 19:24:00,18.32
2026-01-01 19:25:00,18.48
2026-01-01 19:26:00,18.27
2026-01-01 19:27:00,18.64
2026-01-01 19:28:00,18.95
2026-01-01 19:29:00,18.33
2026-01-01 19:30:00,18.48
2026-01-01 19:31:00,18.66
2026-01-01 19:32:00,18.18
2026-01-01 19:33:00,17.87
2026-01-01 19:34:00,18.69
2026-01-01 19:35:00,17.71
2026-01-01 19:36:00,19.06
2026-01-01 19:37:00,18.7
2026-01-01 19:38:00,18.44
2026-01-01 19:39:00,18.39
2026-01-01 19:40:00,19.08
2026-01-01 19:41:00,18.0
2026-01-01 19:42:00,17.93
2026-01-01 19:43:00,18.16
2026-01-01 19:44:00,18.3
2026-01-01 19:45:00,18.01
2026-01-01 19:46:00,18.48
2026-01-01 19:47:00,18.48
2026-01-01 19:48:00,18.11
2026-01-01 19:49:00,19.09
2026-01-01 19:50:00,17.9
2026-01-01 19:51:00,17.95
2026-01-01 19:52:00,18.62
2026-01-01 19:53:00,18.39
2026-01-01 19:54:00,18.65
2026-01-01 19:55:00,18.25
2026-01-01 19:56:00,18.09
2026-01-01 19:57:00,18.25
2026-01-01 19:58:00,18.25
2026-01-01 19:59:00,18.74
2026-01-01 20:00:00,18.34
2026-01-01 20:01:00,18.85
2026-01-01 20:02:00,18.79
2026-01-01 20:03:00,18.98
2026-01-01 20:04:00,18.93
2026-01-01 20:05:00,18.89
2026-01-01 20:06:00,18.9
2026-01-01 20:07:00,18.39
2026-01-01 20:08:00,18.5
2026-01-01 20:09:00,17.89
2026-01-01 20:10:00,18.74
2026-01-01 20:11:00,18.37
2026-01-01 20:12:00,18.81
2026-01-01 20:13:00,18.87
2026-01-01 20:14:00,18.12
2026-01-01 20:15:00,18.27
2026-01-01 20:16:00,18.54
2026-01-01 20:17:00,18.49
2026-01-01 20:18:00,18.77
2026-01-01 20:19:00,18.25
2026-01-01 20:20:00,18.74
2026-01-01 20:21:00,18.06
2026-01-01 20:22:00,17.88
2026-01-01 20:23:00,19.04
2026-01-01 20:24:00,18.24
2026-01-01 20:25:00,18.55
2026-01-01 20:26:00,18.22
2026-01-01 20:27:00,18.23
2026-01-01 20:28:00,18.65
2026-01-01 20:29:00,18.65
2026-01-01 20:30:00,19.22
2026-01-01 20:31:00,19.02
2026-01-01 20:32:00,18.74
2026-01-01 20:33:00,19.16
2026-01-01 20:34:00,19.32
2026-01-01 20:35:00,19.04
2026-01-01 20:36:00,18.73
2026-01-01 20:37:00,19.31
2026-01-01 20:38:00,19.62
2026-01-01 20:39:00,19.19
2026-01-01 20:40:00,19.64
2026-01-01 20:41:00,19.32
2026-01-01 20:42:00,19.3
2026-01-01 20:43:00,18.53
2026-01-01 20:44:00,18.54
2026-01-01 20:45:00,18.97
2026-01-01 20:46:00,18.34
2026-01-01 20:47:00,18.78
2026-01-01 20:48:00,19.37
2026-01-01 20:49:00,18.77
2026-01-01 20:50:00,19.26
2026-01-01 20:51:00,18.52
2026-01-01 20:52:00,18.88
2026-01-01 20:53:00,19.5
2026-01-01 20:54:00,19.18
2026-01-01 20:55:00,19.23
2026-01-01 20:56:00,19.8
2026-01-01 20:57:00,19.65
2026-01-01 20:58:00,18.8
2026-01-01 20:59:00,19.69
2026-01-01 21:00:00,18.93
2026-01-01 21:01:00,19.18
2026-01-01 21:02:00,19.2
2026-01-01 21:03:00,19.64
2026-01-01 21:04:00,18.77
2026-01-01 21:05:00,19.41
2026-01-01 21:06:00,19.46
2026-01-01 21:07:00,19.58
2026-01-01 21:08:00,19.19
2026-01-01 21:09:00,19.69
2026-01-01 21:10:00,19.01
2026-01-01 21:11:00,19.77
2026-01-01 21:12:00,19.46
2026-01-01 21:13:00,18.78
2026-01-01 21:14:00,19.51
2026-01-01 21:15:00,19.43
2026-01-01 21:16:00,19.23
2026-01-01 21:17:00,19.09
2026-01-01 21:18:00,19.31
2026-01-01 21:19:00,18.84
2026-01-01 21:20:00,20.11
2026-01-01 21:21:00,18.99
2026-01-01 21:22:00,19.19
2026-01-01 21:23:00,19.93
2026-01-01 21:24:00,19.72
2026-01-01 21:25:00,19.78
2026-01-01 21:26:00,20.12
2026-01-01 21:27:00,19.4
2026-01-01 21:28:00,19.12
2026-01-01 21:29:00,19.89
2026-01-01 21:30:00,19.88
2026-01-01 21:31:00,19.45
2026-01-01 21:32:00,19.09
2026-01-01 21:33:00,20.1
2026-01-01 21:34:00,19.85
2026-01-01 21:35:00,19.09
2026-01-01 21:36:00,19.96
2026-01-01 21:37:00,19.09
2026-01-01 21:38:00,19.48
2026-01-01 21:39:00,19.24
2026-01-01 21:40:00,19.45
2026-01-01 21:41:00,19.39
2026-01-01 21:42:00,19.49
2026-01-01 21:43:00,20.04
2026-01-01 21:44:00,19.88
2026-01-01 21:45:00,20.03
2026-01-01 21:46:00,20.23
2026-01-01 21:47:00,19.66
2026-01-01 21:48:00,19.85
2026-01-01 21:49:00,5.05
2026-01-01 21:50:00,19.65
2026-01-01 21:51:00,20.54
2026-01-01 21:52:00,19.38
2026-01-01 21:53:00,19.87
2026-01-01 21:54:00,19.88
2026-01-01 21:55:00,19.44
2026-01-01 21:56:00,19.51
2026-01-01 21:57:00,19.26
2026-01-01 21:58:00,19.57
2026-01-01 21:59:00,19.62
2026-01-01 22:00:00,20.14
2026-01-01 22:01:00,20.22
2026-01-01 22:02:00,19.83
2026-01-01 22:03:00,19.52
2026-01-01 22:04:00,20.58
2026-01-01 22:05:00,19.71
2026-01-01 22:06:00,20.46
2026-01-01 22:07:00,20.21
2026-01-01 22:08:00,19.92
2026-01-01 22:09:00,19.1
2026-01-01 22:10:00,19.64
2026-01-01 22:11:00,19.74
2026-01-01 22:12:00,20.25
2026-01-01 22:13:00,19.91
2026-01-01 22:14:00,20.29
2026-01-01 22:15:00,21.27
2026-01-01 22:16:00,20.43
2026-01-01 22:17:00,19.42
2026-01-01 22:18:00,20.49
2026-01-01 22:19:00,20.86
2026-01-01 22:20:00,19.92
2026-01-01 22:21:00,20.14
2026-01-01 22:22:00,20.43
2026-01-01 22:23:00,19.67
2026-01-01 22:24:00,19.96
2026-01-01 22:25:00,20.38
2026-01-01 22:26:00,20.55
2026-01-01 22:27:00,20.65
2026-01-01 22:28:00,19.79
2026-01-01 22:29:00,19.96
2026-01-01 22:30:00,20.9
2026-01-01 22:31:00,20.63
2026-01-01 22:32:00,19.86
2026-01-01 22:33:00,21.19
2026-01-01 22:34:00,20.42
2026-01-01 22:35:00,20.08
2026-01-01 22:36:00,20.69
2026-01-01 22:37:00,20.7
2026-01-01 22:38:00,20.83
2026-01-01 22:39:00,20.98
2026-01-01 22:40:00,19.88
2026-01-01 22:41:00,20.59
2026-01-01 22:42:00,21.4
2026-01-01 22:43:00,21.16
2026-01-01 22:44:00,21.04
2026-01-01 22:45:00,19.95
2026-01-01 22:46:00,21.11
2026-01-01 22:47:00,20.57
2026-01-01 22:48:00,20.46
2026-01-01 22:49:00,21.02
2026-01-01 22:50:00,20.67
2026-01-01 22:51:00,20.92
2026-01-01 22:52:00,20.89
2026-01-01 22:53:00,21.19
2026-01-01 22:54:00,21.38
2026-01-01 22:55:00,21.25
2026-01-01 22:56:00,20.78
2026-01-01 22:57:00,21.11
2026-01-01 22:58:00,21.8
2026-01-01 22:59:00,21.16
2026-01-01 23:00:00,20.22
2026-01-01 23:01:00,21.11
2026-01-01 23:02:00,21.02
2026-01-01 23:03:00,20.57
2026-01-01 23:04:00,20.38
2026-01-01 23:05:00,20.47
2026-01-01 23:06:00,21.34
2026-01-01 23:07:00,21.12
2026-01-01 23:08:00,21.66
2026-01-01 23:09:00,21.88
2026-01-01 23:10:00,20.81
2026-01-01 23:11:00,20.89
2026-01-01 23:12:00,21.22
2026-01-01 23:13:00,20.89
2026-01-01 23:14:00,21.42
2026-01-01 23:15:00,21.42
2026-01-01 23:16:00,20.88
2026-01-01 23:17:00,20.83
2026-01-01 23:18:00,21.97
2026-01-01 23:19:00,21.58
2026-01-01 23:20:00,20.81
2026-01-01 23:21:00,21.32
2026-01-01 23:22:00,20.99
2026-01-01 23:23:00,20.97
2026-01-01 23:24:00,21.31
2026-01-01 23:25:00,21.07
2026-01-01 23:26:00,21.78
2026-01-01 23:27:00,21.43
2026-01-01 23:28:00,21.21
2026-01-01 23:29:00,21.35
2026-01-01 23:30:00,21.24
2026-01-01 23:31:00,21.07
2026-01-01 23:32:00,20.88
2026-01-01 23:33:00,22.29
2026-01-01 23:34:00,20.87
2026-01-01 23:35:00,21.37
2026-01-01 23:36:00,21.5
2026-01-01 23:37:00,21.6
2026-01-01 23:38:00,21.7
2026-01-01 23:39:00,21.55
2026-01-01 23:40:00,21.36
2026-01-01 23:41:00,21.92
2026-01-01 23:42:00,21.68
2026-01-01 23:43:00,21.33
2026-01-01 23:44:00,21.99
2026-01-01 23:45:00,21.86
2026-01-01 23:46:00,21.65
2026-01-01 23:47:00,21.62
2026-01-01 23:48:00,21.21
2026-01-01 23:49:00,21.48
2026-01-01 23:50:00,22.07
2026-01-01 23:51:00,22.12
2026-01-01 23:52:00,21.56
2026-01-01 23:53:00,22.37
2026-01-01 23:54:00,22.19
2026-01-01 23:55:00,21.38
2026-01-01 23:56:00,22.38
2026-01-01 23:57:00,21.89
2026-01-01 23:58:00,22.05
2026-01-01 23:59:00,22.18
